X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up,DeathsCumulative_DOD,DeathsToday_DOD,SevenDayAvg_Cases
-856335.869598373,7036492.39571864,2021/12/27 00:00:00+00,6735,722461,,5890,2021/12/26 00:00:00+00,704238,22112,2372,42165,0,464,367,1128,1776,2106,2572,3001,345690,358485,63,30314,96816,127073,121211,116287,89610,62516,29,0,0,0,667,3739,4253,2701,33157,17066,10109,6074,9,8726
-856335.869598373,7036492.39571864,2021/12/28 00:00:00+00,9006,731467,,5890,2021/12/27 00:00:00+00,710082,22133,2372,42270,0,464,369,1131,1777,2110,2577,3002,348580,361437,65,30451,97304,128573,122742,117364,90245,62833,29,0,0,0,668,3741,4256,2701,33267,17108,10116,6080,6,9258
-856335.869598373,7036492.39571864,2021/12/29 00:00:00+00,16428,747895,22,5912,2021/12/28 00:00:00+00,721289,22160,2372,42486,0,464,369,1136,1787,2111,2579,3005,354076,367144,69,30720,98209,131464,125682,119281,91499,63553,29,0,0,0,669,3743,4259,2702,33491,17182,10129,6085,5,10704
-856335.869598373,7036492.39571864,2021/12/30 00:00:00+00,20554,768449,,5912,2021/12/29 00:00:00+00,734502,22222,2374,42818,0,464,371,1144,1797,2116,2584,3016,360459,373969,74,31106,99456,134752,128772,121588,93065,64467,29,0,0,0,670,3751,4269,2705,33788,17275,10154,6098,13,12582
-856335.869598373,7036492.39571864,2021/12/31 00:00:00+00,20110,788559,,5912,2021/12/30 00:00:00+00,748194,22326,2383,43128,0,468,376,1154,1810,2125,2595,3027,367034,381084,76,31505,100966,137873,131874,123986,94855,65358,30,0,0,0,671,3759,4288,2719,34106,17395,10197,6109,11,13857
-856335.869598373,7036492.39571864,2022/01/01 00:00:00+00,23281,811840,,5912,2021/12/31 00:00:00+00,763287,22469,2388,43455,0,479,382,1168,1843,2140,2609,3040,374284,388926,77,31986,102603,141155,135165,126791,96769,66423,31,0,0,0,672,3771,4301,2731,34498,17566,10252,6123,14,15216
-856335.869598373,7036492.39571864,2022/01/02 00:00:00+00,17071,828911,,5912,2022/01/01 00:00:00+00,774231,22583,2390,43731,0,485,389,1178,1870,2156,2620,3046,379413,394741,77,32301,103744,143618,137600,128796,98175,67199,31,0,0,0,673,3783,4316,2735,34758,17679,10282,6130,7,16169
-856335.869598373,7036492.39571864,2022/01/03 00:00:00+00,16986,845897,,5912,2022/01/02 00:00:00+00,785234,22657,2391,44009,0,486,391,1183,1879,2164,2635,3056,384701,400455,78,32593,104872,146160,140049,130761,99621,67924,30,0,0,0,674,3791,4324,2743,35059,17785,10331,6134,4,17633
-856335.869598373,7036492.39571864,2022/01/04 00:00:00+00,21302,867199,,5912,2022/01/03 00:00:00+00,796648,22790,2396,44338,0,495,395,1196,1904,2183,2650,3072,390071,406499,78,32917,106045,148618,142695,132821,101115,68692,31,0,0,0,675,3800,4340,2750,35370,17911,10385,6140,6,19390
-856335.869598373,7036492.39571864,2022/01/05 00:00:00+00,17656,884855,40,5952,2022/01/04 00:00:00+00,811414,22859,2402,44739,0,499,399,1202,1908,2196,2658,3077,397146,414188,80,33281,107462,151768,146151,135476,103065,69791,31,0,0,0,676,3812,4346,2757,35805,18086,10450,6146,6,19565
-856335.869598373,7036492.39571864,2022/01/06 00:00:00+00,23817,908672,,5952,2022/01/05 00:00:00+00,825018,22950,2406,45158,0,502,404,1212,1922,2209,2669,3082,403797,421139,82,33631,108736,154913,149326,137895,104761,70750,31,0,0,0,677,3825,4358,2762,36178,18246,10503,6156,10,20031
-856335.869598373,7036492.39571864,2022/01/07 00:00:00+00,21926,930598,,5952,2022/01/06 00:00:00+00,842836,23040,2408,45828,0,505,409,1219,1937,2226,2677,3093,412251,430499,86,34170,110504,158745,153263,141172,107080,72035,31,0,0,0,678,3831,4371,2767,36746,18467,10574,6171,15,20291
-856335.869598373,7036492.39571864,2022/01/08 00:00:00+00,26122,956720,,5952,2022/01/07 00:00:00+00,858708,23114,2409,46001,0,507,411,1230,1947,2236,2683,3102,419850,438772,86,34686,112164,162038,156646,144145,109166,73186,31,0,0,0,679,3837,4380,2776,37266,18687,10644,6188,17,20697
-856335.869598373,7036492.39571864,2022/01/09 00:00:00+00,21384,978104,,5952,2022/01/08 00:00:00+00,870729,23211,2409,46500,0,508,413,1243,1961,2249,2698,3113,425634,445008,87,35120,113404,164633,159123,146367,110673,74110,31,0,0,0,680,3852,4388,2781,37659,18864,10696,6201,13,21313
-856335.869598373,7036492.39571864,2022/01/10 00:00:00+00,23909,1002013,,5952,2022/01/09 00:00:00+00,880683,23307,2413,46877,0,517,414,1251,1980,2267,2707,3122,430361,450233,89,35424,114444,166803,161232,148132,111989,74831,31,0,0,0,681,3861,4396,2787,37986,19004,10758,6209,8,22302
-856335.869598373,7036492.39571864,2022/01/11 00:00:00+00,19290,1021303,,5952,2022/01/10 00:00:00+00,893190,23526,2415,47427,0,537,419,1269,2002,2291,2724,3144,436412,456689,89,35855,115793,169275,163732,150500,113690,75804,32,0,0,0,682,3896,4435,2804,38424,19213,10823,6220,11,22014
-856335.869598373,7036492.39571864,2022/01/12 00:00:00+00,20909,1042212,83,6035,2022/01/11 00:00:00+00,910597,23721,2419,48063,0,548,428,1286,2030,2319,2737,3159,444715,465787,95,36505,117782,172618,167181,153785,116100,77136,32,0,0,0,683,3911,4471,2827,38992,19505,10912,6236,16,22479
-856335.869598373,7036492.39571864,2022/01/13 00:00:00+00,18904,1061116,,6035,2022/01/12 00:00:00+00,926744,23840,2422,48519,0,553,430,1298,2044,2335,2747,3169,452453,474193,98,37109,119591,175919,170545,156766,118265,78293,31,0,0,0,684,3928,4491,2839,39485,19715,10973,6247,11,21777
-856335.869598373,7036492.39571864,2022/01/14 00:00:00+00,17065,1078181,,6035,2022/01/13 00:00:00+00,937580,23931,2425,48910,0,557,433,1308,2059,2342,2753,3176,457549,479932,99,37481,120748,178209,172695,158748,119701,79191,32,0,0,0,685,3939,4509,2849,39836,19871,11016,6260,13,21083
-856335.869598373,7036492.39571864,2022/01/15 00:00:00+00,14555,1092736,,6035,2022/01/14 00:00:00+00,953406,24003,2427,49283,0,560,434,1311,2066,2353,2756,3187,465071,488236,99,38004,122536,181385,175989,161771,121772,80366,32,0,0,0,686,3955,4519,2856,40358,20064,11077,6271,11,19430
-856335.869598373,7036492.39571864,2022/01/16 00:00:00+00,10753,1103489,,6035,2022/01/15 00:00:00+00,963091,24076,2431,49511,0,564,439,1318,2078,2364,2762,3194,469703,493288,100,38429,123660,183260,177832,163576,123115,81138,32,0,0,0,687,3964,4526,2861,40698,20180,11119,6282,11,17912
-856335.869598373,7036492.39571864,2022/01/17 00:00:00+00,6329,1109818,,6035,2022/01/16 00:00:00+00,972136,24101,2431,49722,0,565,440,1320,2081,2371,2764,3197,474078,497957,101,38772,124782,185106,179547,165224,124320,81854,31,0,0,0,688,3966,4528,2863,41004,20289,11154,6290,8,15400
-856335.869598373,7036492.39571864,2022/01/18 00:00:00+00,5767,1115585,,6035,2022/01/17 00:00:00+00,981847,24159,2435,49957,0,569,441,1331,2090,2379,2765,3200,478764,502982,101,39204,126002,186969,181422,167053,125609,82545,31,0,0,0,689,3977,4535,2866,41322,20434,11203,6299,9,13468
-856335.869598373,7036492.39571864,2022/01/19 00:00:00+00,6843,1122428,52,6087,2022/01/18 00:00:00+00,997876,24220,2437,50344,0,570,442,1337,2099,2387,2769,3202,486436,511339,101,39934,128243,189940,184311,170055,127727,83721,32,0,0,0,690,3991,4541,2876,41917,20664,11280,6307,8,11459
-856335.869598373,7036492.39571864,2022/01/20 00:00:00+00,5523,1127951,,6087,2022/01/19 00:00:00+00,1014813,24369,2441,50787,0,576,448,1357,2121,2406,2781,3215,494578,520131,104,40684,130695,193021,187330,173152,130012,84976,32,0,0,0,691,4008,4560,2891,42570,20914,11375,6313,6,9547
-856335.869598373,7036492.39571864,2022/01/21 00:00:00+00,6597,1134548,,6087,2022/01/20 00:00:00+00,1032681,24478,2444,51246,0,585,452,1365,2129,2414,2795,3230,503196,529379,106,41602,133199,196312,190279,176493,132476,86290,32,0,0,0,692,4024,4580,2898,43239,21207,11500,6320,7,8052
-856335.869598373,7036492.39571864,2022/01/22 00:00:00+00,6689,1141237,,6087,2022/01/21 00:00:00+00,1051301,24634,2451,51850,0,598,459,1378,2147,2432,2804,3244,512138,539054,109,42476,135878,199736,193544,179809,134948,87746,32,0,0,0,693,4036,4606,2924,43917,21532,11631,6332,12,6928
-856335.869598373,7036492.39571864,2022/01/23 00:00:00+00,4731,1145968,,6087,2022/01/22 00:00:00+00,1063278,24737,2454,52296,0,601,463,1387,2154,2443,2812,3256,517800,545367,111,43154,137875,201712,195426,182007,136560,88620,32,0,0,0,694,4054,4621,2940,44386,21723,11730,6343,11,6068
-856335.869598373,7036492.39571864,2022/01/24 00:00:00+00,3692,1149660,,6087,2022/01/23 00:00:00+00,1074493,24848,2456,52691,0,602,467,1396,2160,2452,2821,3269,523168,551214,111,43856,139862,203464,197227,184025,137997,89390,31,0,0,0,695,4072,4641,2962,44808,21924,11855,6356,13,5691
-856335.869598373,7036492.39571864,2022/01/25 00:00:00+00,4006,1153666,,6087,2022/01/24 00:00:00+00,1091779,24999,2460,53242,0,609,476,1404,2176,2464,2832,3282,531342,560323,114,44861,142972,206205,199955,187241,140173,90573,31,0,0,0,696,4096,4671,2983,45502,22232,11980,6369,13,5440
-856335.869598373,7036492.39571864,2022/01/26 00:00:00+00,5605,1159271,49,6136,2022/01/25 00:00:00+00,1111866,25193,2468,53890,0,621,486,1415,2195,2476,2847,3300,540945,570803,118,46327,146732,209036,202951,191057,142791,91934,31,0,0,0,697,4130,4711,3006,46217,22594,12142,6377,8,5263
-856335.869598373,7036492.39571864,2022/01/27 00:00:00+00,5265,1164536,,6136,2022/01/26 00:00:00+00,1131712,25438,2476,54845,0,638,496,1430,2220,2495,2870,3330,550245,581348,119,48015,150046,211412,205592,195325,145607,93336,34,0,0,0,698,4156,4755,3042,46941,22988,12365,6389,12,5226
-856335.869598373,7036492.39571864,2022/01/28 00:00:00+00,5109,1169645,,6136,2022/01/27 00:00:00+00,1151509,25701,2482,55865,0,648,505,1452,2242,2522,2895,3358,559305,592082,122,49676,153491,213521,208095,199794,148424,94687,35,0,0,0,699,4183,4808,3082,47746,23392,12598,6396,7,5013
-856335.869598373,7036492.39571864,2022/01/29 00:00:00+00,5091,1174736,,6136,2022/01/28 00:00:00+00,1171869,26105,2497,56259,0,675,521,1477,2296,2567,2929,3395,568585,603158,126,51454,156790,215288,210520,204822,151653,96059,37,0,0,0,700,4238,4875,3126,48529,23820,12849,6412,16,4785
-856335.869598373,7036492.39571864,2022/01/30 00:00:00+00,4400,1179136,,6136,2022/01/29 00:00:00+00,1192364,26508,2501,57589,0,703,555,1507,2340,2616,2958,3430,577688,614548,128,53154,160020,216987,212912,210196,154910,97437,38,0,0,0,701,4278,4934,3181,49281,24254,13128,6428,16,4738
-856335.869598373,7036492.39571864,2022/01/31 00:00:00+00,3872,1183008,,6136,2022/01/30 00:00:00+00,1195832,26530,2502,57821,0,703,555,1510,2343,2621,2960,3435,579170,616534,128,53417,160592,217376,213327,211023,155471,97680,36,0,0,0,702,4279,4937,3181,49399,24319,13143,6440,12,4764
-856335.869598373,7036492.39571864,2022/02/01 00:00:00+00,4208,1187216,,6136,2022/01/31 00:00:00+00,1203419,26695,2508,58348,0,717,565,1523,2359,2642,2977,3455,582546,620745,128,53986,161739,218316,214135,212893,156708,98217,38,0,0,0,703,4294,4958,3199,49653,24466,13221,6449,9,4792
-856335.869598373,7036492.39571864,2022/02/02 00:00:00+00,5940,1193156,92,6228,2022/02/01 00:00:00+00,1208714,26849,2511,58792,0,722,575,1534,2378,2659,2986,3468,584870,623716,128,54336,162503,219105,214753,214156,157511,98559,36,0,0,0,704,4321,4979,3221,49842,24569,13294,6459,10,4840
-856335.869598373,7036492.39571864,2022/02/03 00:00:00+00,6061,1199217,,6228,2022/02/02 00:00:00+00,1212777,26936,2512,59147,0,725,581,1539,2387,2666,2992,3481,586542,626107,128,54555,163006,219847,215290,215095,158134,98819,35,0,0,0,705,4330,4998,3231,49963,24640,13342,6467,8,4954
-856335.869598373,7036492.39571864,2022/02/04 00:00:00+00,6697,1205914,,6228,2022/02/03 00:00:00+00,1217481,26985,2515,59428,0,729,582,1545,2396,2674,2993,3485,588535,628818,128,54789,163599,220638,216001,216163,158877,99135,35,0,0,0,706,4337,5003,3235,50117,24699,13377,6485,18,5181
-856335.869598373,7036492.39571864,2022/02/05 00:00:00+00,6260,1212174,,6228,2022/02/04 00:00:00+00,1226289,27103,2518,59999,0,735,584,1554,2414,2682,3008,3504,592295,633865,129,55246,164559,222110,217327,218174,160319,99765,36,0,0,0,707,4353,5018,3245,50403,24856,13443,6494,9,5348
-856335.869598373,7036492.39571864,2022/02/06 00:00:00+00,4933,1217107,,6228,2022/02/05 00:00:00+00,1228698,27123,2519,60154,0,735,584,1554,2416,2687,3011,3504,593327,635242,129,55378,164806,222495,217666,218740,160729,99949,37,0,0,0,708,4354,5024,3248,50481,24893,13474,6504,10,5424
-856335.869598373,7036492.39571864,2022/02/07 00:00:00+00,3975,1221082,,6228,2022/02/06 00:00:00+00,1234741,27184,2521,60566,0,740,586,1559,2418,2696,3016,3514,595940,638672,129,55736,165550,223440,218415,220088,161751,100413,37,0,0,0,709,4361,5034,3254,50729,25006,13526,6512,8,5439
-856335.869598373,7036492.39571864,2022/02/08 00:00:00+00,3780,1224862,,6228,2022/02/07 00:00:00+00,1239432,27327,2521,60955,0,748,589,1565,2434,2710,3028,3523,597963,641338,131,55990,166072,224071,219042,221114,162573,100828,39,0,0,0,710,4380,5067,3277,50905,25138,13612,6521,9,5378
-856335.869598373,7036492.39571864,2022/02/09 00:00:00+00,5677,1230539,63,6291,2022/02/08 00:00:00+00,1242127,27432,2523,61201,0,758,591,1576,2445,2721,3033,3530,599203,642792,132,56086,166364,224496,219464,221704,163026,101036,37,0,0,0,711,4394,5085,3293,51025,25197,13642,6531,10,5340
-856335.869598373,7036492.39571864,2022/02/10 00:00:00+00,5649,1236188,34,6325,2022/02/09 00:00:00+00,1247641,27523,2524,61607,0,764,598,1583,2450,2731,3039,3543,601655,645854,132,56418,167048,225230,220174,222906,164038,101519,38,0,0,0,712,4406,5100,3303,51235,25297,13689,6540,9,5281
-856335.869598373,7036492.39571864,2022/02/11 00:00:00+00,6618,1242806,14,6339,2022/02/10 00:00:00+00,1255900,27649,2525,61785,0,769,604,1595,2460,2751,3051,3557,605300,650468,132,56844,168008,226200,221387,224770,165586,102226,39,0,0,0,713,4418,5119,3319,51586,25462,13743,6544,4,5270
-856335.869598373,7036492.39571864,2022/02/12 00:00:00+00,4940,1247746,,6339,2022/02/11 00:00:00+00,1261931,27719,2526,61791,0,772,610,1602,2469,2763,3059,3564,608010,653789,132,57143,168628,226842,222297,226189,166711,102812,40,0,0,0,714,4421,5125,3328,51842,25567,13811,6552,8,5081
-856335.869598373,7036492.39571864,2022/02/13 00:00:00+00,4331,1252077,,6339,2022/02/12 00:00:00+00,1265069,27738,2527,61795,0,773,610,1602,2471,2766,3059,3567,609432,655505,132,57311,168993,227159,222737,226932,167302,103085,40,0,0,0,715,4424,5128,3332,51970,25647,13844,6560,8,4995
-856335.869598373,7036492.39571864,2022/02/14 00:00:00+00,3494,1255571,34,6373,2022/02/13 00:00:00+00,1269727,27762,2527,61795,0,773,613,1606,2474,2766,3062,3569,611441,658154,132,57604,169517,227592,223335,227949,168256,103511,40,0,0,0,716,4426,5129,3338,52181,25784,13909,6564,4,4927
-856335.869598373,7036492.39571864,2022/02/15 00:00:00+00,4160,1250039,17,6390,2022/02/14 00:00:00+00,1273871,27885,2529,61842,0,777,617,1612,2493,2771,3075,3582,613263,660474,134,57869,169963,227983,223862,228869,169056,103896,40,0,0,0,717,4444,5153,3355,52393,25911,13980,6572,8,4981
-856335.869598373,7036492.39571864,2022/02/16 00:00:00+00,5268,1255303,9,6399,2022/02/15 00:00:00+00,1279120,27973,2529,62194,0,777,620,1616,2501,2779,3080,3592,615546,663440,134,58153,170537,228468,224558,230086,170053,104419,40,0,0,0,718,4460,5172,3370,52655,26064,14038,6579,7,4922
-856335.869598373,7036492.39571864,2022/02/17 00:00:00+00,5035,1260329,3,6402,2022/02/16 00:00:00+00,1284134,28083,2532,62550,0,783,626,1626,2506,2787,3091,3602,617820,666178,136,58397,171089,228957,225288,231198,170913,104901,40,0,0,0,719,4475,5189,3392,52949,26225,14126,6583,4,4835
-856335.869598373,7036492.39571864,2022/02/18 00:00:00+00,4821,1265124,15,6417,2022/02/17 00:00:00+00,1288935,28203,2534,62927,0,788,631,1631,2513,2800,3100,3613,620001,668798,136,58641,171611,229403,225976,232274,171841,105343,40,0,0,0,720,4493,5219,3409,53214,26345,14196,6590,7,4578
-856335.869598373,7036492.39571864,2022/02/19 00:00:00+00,4847,1269954,,6417,2022/02/18 00:00:00+00,1293773,28300,2535,63281,0,798,633,1641,2528,2803,3110,3620,622169,671467,137,58885,172106,229850,226693,233372,172732,105802,40,0,0,0,721,4506,5236,3419,53491,26482,14269,6600,10,4565
-856335.869598373,7036492.39571864,2022/02/20 00:00:00+00,3351,1273305,,6417,2022/02/19 00:00:00+00,1297119,28343,2536,63550,0,801,635,1642,2530,2810,3114,3625,623728,673254,137,59076,172486,230121,227086,234133,173401,106155,41,0,0,0,722,4512,5245,3423,53691,26585,14294,6608,8,4425
-856335.869598373,7036492.39571864,2022/02/21 00:00:00+00,3473,1276778,26,6443,2022/02/20 00:00:00+00,1300585,28360,2536,63841,0,801,635,1643,2532,2811,3116,3626,625277,675170,138,59304,172842,230365,227499,234934,174129,106530,41,0,0,0,723,4514,5250,3426,53883,26677,14331,6616,8,4422
-856335.869598373,7036492.39571864,2022/02/22 00:00:00+00,3294,1280058,9,6452,2022/02/21 00:00:00+00,1303846,28476,2537,64130,0,812,642,1650,2543,2822,3121,3637,626735,676972,139,59494,173144,230591,227891,235693,174791,106870,42,0,0,0,724,4524,5274,3445,54065,26802,14414,6622,6,4298
-856335.869598373,7036492.39571864,2022/02/23 00:00:00+00,4158,1284179,8,6460,2022/02/22 00:00:00+00,1307984,28580,2537,64486,0,814,644,1653,2550,2828,3128,3653,628570,679275,139,59731,173537,230878,228387,236646,175640,107340,42,0,0,0,725,4541,5300,3463,54308,26946,14480,6632,10,4139
-856335.869598373,7036492.39571864,2022/02/24 00:00:00+00,3763,1287908,11,6471,2022/02/23 00:00:00+00,1311733,28666,2537,64842,0,818,650,1657,2560,2837,3132,3663,630228,681366,139,59898,173910,231164,228871,237515,176357,107712,42,0,0,0,726,4554,5315,3474,54535,27095,14585,6639,7,3958
-856335.869598373,7036492.39571864,2022/02/25 00:00:00+00,4335,1292212,4,6475,2022/02/24 00:00:00+00,1316053,28738,2537,65247,0,820,650,1662,2566,2845,3140,3673,632063,683851,139,60113,174286,231504,229420,238561,177228,108151,42,0,0,0,727,4564,5325,3487,54785,27253,14661,6649,10,3888
-856335.869598373,7036492.39571864,2022/02/26 00:00:00+00,3635,1295807,,6475,2022/02/25 00:00:00+00,1319675,28805,2539,65553,0,828,651,1666,2570,2850,3144,3677,633602,685931,142,60292,174590,231801,229895,239373,177970,108558,42,0,0,0,728,4575,5340,3498,55010,27381,14714,6654,5,3715
-856335.869598373,7036492.39571864,2022/02/27 00:00:00+00,2338,1298145,,6475,2022/02/26 00:00:00+00,1322007,28852,2540,65683,0,830,653,1667,2573,2852,3149,3681,634579,687286,142,60435,174815,231971,230150,239864,178465,108813,43,0,0,0,729,4582,5354,3505,55171,27469,14763,6662,8,3570
-856335.869598373,7036492.39571864,2022/02/28 00:00:00+00,2277,1300422,22,6497,2022/02/27 00:00:00+00,1324281,28870,2540,65794,0,830,653,1669,2574,2853,3150,3683,635552,688587,142,60560,175030,232135,230356,240393,178994,109068,43,0,0,0,730,4584,5358,3510,55317,27544,14792,6666,4,3400
-856335.869598373,7036492.39571864,2022/03/01 00:00:00+00,3300,1303720,11,6508,2022/02/28 00:00:00+00,1327564,29021,2544,66049,0,838,656,1673,2585,2867,3160,3704,636878,690541,145,60714,175302,232393,230733,241146,179650,109441,42,0,0,0,731,4604,5390,3538,55534,27677,14882,6676,10,3400
-856335.869598373,7036492.39571864,2022/03/02 00:00:00+00,3342,1307062,13,6521,2022/03/01 00:00:00+00,1330894,29189,2547,66432,0,841,663,1683,2603,2881,3173,3719,638214,692535,145,60848,175577,232684,231137,241886,180353,109803,43,0,0,0,732,4631,5423,3566,55730,27815,14969,6688,12,3284
-856335.869598373,7036492.39571864,2022/03/03 00:00:00+00,4042,1311105,6,6527,2022/03/02 00:00:00+00,1334923,29316,2548,66764,0,844,668,1690,2614,2896,3186,3731,639842,694936,145,60981,175959,233144,231746,242751,181016,110191,40,0,0,0,733,4646,5454,3581,55995,27989,15059,6694,6,3324
-856335.869598373,7036492.39571864,2022/03/04 00:00:00+00,4033,1315100,4,6531,2022/03/03 00:00:00+00,1338938,29414,2548,67202,0,845,673,1696,2619,2902,3190,3742,641468,697324,146,61092,176327,233566,232456,243644,181639,110608,39,0,0,0,734,4655,5485,3601,56230,28141,15143,6703,9,3281
-856335.869598373,7036492.39571864,2022/03/05 00:00:00+00,3904,1318954,,6531,2022/03/04 00:00:00+00,1342835,29556,2550,67629,0,849,683,1702,2628,2911,3194,3763,643050,699639,146,61229,176690,233974,233144,244439,182254,111017,39,0,0,0,735,4679,5515,3626,56474,28294,15228,6713,10,3319
-856335.869598373,7036492.39571864,2022/03/06 00:00:00+00,1254,1320208,,6531,2022/03/05 00:00:00+00,1344084,29593,2550,67764,0,852,685,1702,2632,2915,3195,3767,643576,700362,146,61269,176822,234087,233323,244691,182455,111179,41,0,0,0,736,4687,5521,3631,56567,28342,15257,6723,10,3164
-856335.869598373,7036492.39571864,2022/03/07 00:00:00+00,2383,1322591,39,6570,2022/03/06 00:00:00+00,1346465,29631,2550,67955,0,855,687,1703,2636,2918,3199,3769,644555,701764,146,61360,177128,234332,233647,245227,182810,111441,39,0,0,0,737,4693,5531,3634,56704,28425,15299,6729,6,3179
-856335.869598373,7036492.39571864,2022/03/08 00:00:00+00,4423,1326946,1,6571,2022/03/07 00:00:00+00,1350871,29872,2555,68333,0,864,694,1717,2651,2935,3212,3788,646440,704284,147,61499,177659,234756,234315,246133,183467,111926,39,0,0,0,738,4727,5599,3679,56965,28633,15426,6736,7,3340
-856335.869598373,7036492.39571864,2022/03/09 00:00:00+00,1715,1328644,7,6578,2022/03/08 00:00:00+00,1352573,30012,2556,68496,0,874,699,1726,2662,2949,3220,3805,647188,705238,147,61557,177849,234913,234602,246444,183750,112117,40,0,0,0,739,4744,5628,3699,57069,28713,15466,6745,9,3107
